,P,Y,Ce,Sm,Eu,Dy,Lu,Hf,Th,U,No,Set,zircon,Sample ID,Rock type,Age(Ma),REE+Y,p,label,pred_type
70,0.09119765775438209,-0.16679983058515718,0.7411481480919336,0.9514773036296493,0.20232624285207707,0.1288960715626137,-1.1317490482416976,0.420510960083025,-0.06625243930731102,-2.3172006314858122,150,Testing set,S-type zircon,18OHZ18-06,pera-aluminous S-type granite,2490.0,24.466269690577658,21.5445703379454,1.0,0.0
71,0.13004765862632742,-0.4662300835692358,0.9483066160935419,1.1090929576722128,-0.21588867031417608,-0.06667365479814011,-1.4317487982635664,0.8683994607567674,0.04495995542536043,-2.0101566854981434,151,Testing set,S-type zircon,18OHZ18-10,pera-aluminous S-type granite,2490.0,17.594297036010015,18.3961277347109,1.0,0.0
72,-0.058128432013682924,-0.2713181088930601,0.8322217025392366,1.6015864582839512,0.22681477178371495,0.1516918904188685,-1.395111334024197,0.17594216594634388,0.07704778511044925,-2.5329653666247003,152,Testing set,S-type zircon,18OHZ18-07,pera-aluminous S-type granite,2490.0,23.82579488601007,19.5762080822577,1.0,0.0
73,0.15950484700144296,-0.2970974064563147,0.7968307001734799,0.8229841903367269,0.3432103519538774,0.040408489582092436,-1.2216184659660865,0.8233730015096887,-0.09502341159690944,-2.609759896591266,153,Testing set,S-type zircon,18OHZ18-11,pera-aluminous S-type granite,2490.0,18.746034921521566,18.5304041246204,1.0,0.0
74,-0.39553482783887783,-0.94044805369876,-0.03627163826176297,0.953862588213403,-0.836500868922783,-0.7358485253217346,-1.4409020133623125,2.381934372084559,0.8747808896066098,1.7334626594195908,154,Testing set,S-type zircon,18OHZ18-04,pera-aluminous S-type granite,2490.0,7.7985983324332135,6.75986465162432,1.0,1.0
75,0.17085350231218024,0.41703678335865363,0.3982665453090392,0.598629696801489,0.2312807306484854,0.38083758294751485,0.29318930384851283,0.2360830431076825,-1.2692050975381879,-1.8323622256855974,243,Testing set,I-type zircon,SA56-2,Stentor pluton （TTG),3258.0,17.749523680148954,12.14,0.0,0.0
76,0.06476050053164623,0.767194754598415,0.16004172839618327,1.3065583300211845,0.6692796630383063,0.7276582095025325,0.7189746251995692,0.06246277321251962,-1.9123213715646477,-2.4893509405797123,244,Testing set,I-type zircon,SA56-3,Stentor pluton （TTG),3258.0,22.961909858008028,12.0403225806452,0.0,0.0
77,-0.1379375388724461,0.7924382697589585,-0.016708106614539187,1.4116156181216886,1.2999301808267714,0.7536462419995565,0.8534904430853802,0.05315446576482614,-2.1119461905269024,-2.6540226750900056,245,Testing set,I-type zircon,SA56-4,Stentor pluton （TTG),3258.0,22.30600987200311,9.77483870967742,0.0,0.0
78,-0.1884973988381529,0.867246405988793,0.10620650739558699,1.9412467450339523,0.6706635158379097,0.8927027759129852,0.6048865700198793,-1.075990686903607,-1.5754487275438178,-2.2677630155661195,246,Testing set,I-type zircon,SA56-5,Stentor pluton （TTG),3258.0,34.6922884054801,14.2603225806452,0.0,0.0
79,-0.1984842343285536,0.6692422616136205,0.3016563966898698,0.8776118254600076,0.7572995902136572,0.6211440585371447,0.6691954717005968,0.062427597894650466,-1.7094992318964366,-2.1765640308050465,247,Testing set,I-type zircon,SA56-6,Stentor pluton （TTG),3258.0,23.594156231043133,10.5083870967742,0.0,0.0
80,-0.30434297947379557,0.7549183900055313,0.1508985186332171,1.7365918841726917,0.9384255903055324,0.7921267456560925,0.7009236805804754,-0.1999840434069516,-1.8454057924548648,-2.5263270020196553,248,Testing set,I-type zircon,SA56-7,Stentor pluton （TTG),3258.0,27.892363928333197,10.9264516129032,0.0,0.0
81,-0.09295012246148512,0.54094247320993,0.3830576229877302,0.590790796906409,0.53067793079226,0.47196649441641597,0.4967100761501161,-0.13029840233074158,-1.3267323369463526,-1.885847728765944,249,Testing set,I-type zircon,SA56-8,Stentor pluton （TTG),3258.0,22.614725148107432,11.728064516129,0.0,0.0
82,-0.2217547584254358,0.7640527672301202,0.20566298816702341,1.5321739956870424,1.1135188596956416,0.7388337403581657,0.7793912319068522,-0.5307818579086249,-1.854949734271392,-2.693977296154327,250,Testing set,I-type zircon,SA56-9,Stentor pluton （TTG),3258.0,28.537847048555626,11.8348387096774,0.0,0.0
83,-0.4874140560166701,0.7971122241944075,0.39878992378544387,1.4737234804462118,0.5059490381659006,0.9481935418409477,0.5103531658521148,-0.49731539095309363,-1.453570078444816,-2.3429684843562213,251,Testing set,I-type zircon,SA56-11,Stentor pluton （TTG),3258.0,31.22004131721815,10.3548387096774,0.0,0.0
84,-0.46187294267818535,0.7768937430518238,0.025771772041560163,2.3523475719831985,1.011464363491855,1.021867542813743,0.6004081832026703,-1.5337261660503427,-1.4224576092857177,-2.3661570938258922,252,Testing set,I-type zircon,SA56-15,Stentor pluton （TTG),3258.0,41.6898647588077,14.0254838709677,0.0,0.0
85,-0.031513218903365475,0.3883763312796835,0.33794363472195316,0.8859351840634777,1.1782898383397857,0.4582388032211673,0.2691678861789828,-0.300430064376288,-1.4453924100700666,-2.4595429386244736,253,Testing set,I-type zircon,SA56-16,Stentor pluton （TTG),3258.0,19.825936824279303,11.5729032258065,0.0,0.0
86,-0.48583766465720835,0.8054611785208711,0.08421007300178174,2.1847597485132693,1.510288364699041,1.0098459480351507,0.6942240784570849,-1.3357162022906206,-1.8203118585173041,-2.8359064586715297,254,Testing set,I-type zircon,SA56-17,Stentor pluton （TTG),3258.0,34.52662693855659,11.2816129032258,0.0,0.0
