,P,Y,Ce,Sm,Eu,Dy,Lu,Hf,Th,U,No,Set,zircon,Sample ID,Rock type,Age(Ma),label,P_copy,pred_type
56,-0.32671851079857434,-0.3920119470069383,0.4085355284584857,0.024615755453665997,-0.27597930780279717,-0.2889050082882711,-0.7914777049417543,-0.37648307028127515,0.7828979306237018,0.6473449405523052,224,Testing set,S-type zircon,16CN01-11,Leucogranite,15.0,1.0,11.3,0.0
57,0.2435061535650084,-0.1637790780387813,-0.48934041101564146,1.3112551645542878,0.05016223407264906,0.1996649646789407,-1.2693486934413267,-1.3985366935564305,0.718729210020533,0.7824609574829492,225,Testing set,S-type zircon,16CN01-12,Leucogranite,15.0,1.0,25.7409677419355,1.0
58,0.20368183424203926,-1.031976254713352,-1.1374440206043175,1.6423772408938688,-0.015422455980987257,-0.41402995334275394,-1.6925450877715236,1.7308148494612663,-0.17083625046239448,3.424466024515475,226,Testing set,S-type zircon,16CN02-2,Leucogranite,15.0,1.0,11.7903225806452,1.0
59,1.1889827718382548,1.2071280343399684,-1.0297581887536904,-1.1999716169016004,-4.006918066025453,1.0013339882479966,1.8121561856123172,0.3356503675886973,-0.17222536476364594,3.582571106967743,227,Testing set,S-type zircon,16CN02-3,Leucogranite,15.0,1.0,43.3983870967742,1.0
60,-0.09288052896446178,-0.2927604217113036,0.2717807240259264,0.23325821281705933,-0.05736923864489262,-0.24667428278689044,-0.49884599315845773,0.006456377041655422,0.3184836717914877,0.012778347515328184,228,Testing set,S-type zircon,16CN02-11,Leucogranite,15.0,1.0,10.5661290322581,1.0
61,-0.46432377340391956,-0.07951382457618592,0.3115616721030082,0.360278930557818,-1.0947484032441723,-0.08452461655208988,-0.6038324774791014,-0.5863754575476113,1.6490500534152357,0.40533815222501307,229,Testing set,S-type zircon,16CN02-15,Leucogranite,15.0,1.0,11.4541935483871,1.0
62,0.18154994231277038,-0.1613045431256697,-0.018357232607803153,0.7556773600968409,0.6861513019437981,0.025929352278388784,-0.634187107812769,-1.3685328853604997,0.2662926020271766,-0.6312587186706847,230,Testing set,S-type zircon,16CN02-16,Leucogranite,15.0,1.0,21.0306451612903,1.0
63,0.20651035223793646,0.18733893083154746,-0.1776127415115075,-0.5427762203744381,-1.4606014848844355,0.2282510179433691,-0.4849401807673349,-1.2114147533978157,1.3199620531344445,1.8282292864745695,231,Testing set,S-type zircon,16CN02-17,Leucogranite,15.0,1.0,27.9241935483871,1.0
64,1.1856788333434356,0.7372254456441794,-1.0008660184489988,-5.017472999183922,-2.7190141909594376,0.1927010861357864,2.356350517563967,3.7356881126925,-1.5227774088361634,4.918526928703968,232,Testing set,S-type zircon,16CN02-18,Leucogranite,15.0,1.0,19.5216129032258,1.0
65,0.22749999049910033,-0.07754620262265915,-0.12410255300388759,-0.561939301520211,0.1789932995858747,-0.07391689567996901,-0.11723196122063362,0.0784146225634111,0.023627531338603066,0.2669593340335545,233,Testing set,S-type zircon,16CN02-20,Leucogranite,15.0,1.0,15.5325806451613,1.0
66,0.6039185927694205,-0.06488645564431451,0.6016047534053555,0.6705047672936093,-0.14581750741944266,0.1623228802344873,-0.7028923558448772,0.8723872068448504,-0.6693969051268338,-2.1477123280673664,234,Testing set,S-type zircon,18OHZ18-20,pera-aluminous S-type granite,2490.0,1.0,27.2473531588754,1.0
67,0.6109474916222605,0.09986834506134266,0.4499508208900208,-0.14516671435242318,-0.6142410060726691,-0.02759692933201301,0.16234125880341105,2.150573553814813,-1.492835413822639,-0.9148422506960185,235,Testing set,S-type zircon,18OHZ18-14,pera-aluminous S-type granite,2490.0,1.0,18.1602814351863,1.0
68,0.06689615173011042,-0.44191738751530546,0.8079827710070575,1.4425193372381675,0.22353094181550465,-0.0932785937595922,-1.449319448390166,0.5179386822449313,-0.07793519410114662,-2.061088219040943,236,Testing set,S-type zircon,18OHZ18-02,pera-aluminous S-type granite,2490.0,1.0,20.4862794768515,1.0
69,0.2586191409152295,-0.26601599835673684,0.9287055177376453,0.625721892174223,-0.32512525936372605,-0.008384069866857713,-0.9846757586704358,1.371120401331626,-0.2629334505454948,-2.2668881910235936,237,Testing set,S-type zircon,18OHZ18-08,pera-aluminous S-type granite,2490.0,1.0,17.0835392942495,1.0
70,0.08550368357543903,-0.17567396411682618,0.7371921833125112,0.9387556007928964,0.19589597520454644,0.12075597654327297,-1.1437029358949828,0.4061372261994131,-0.07389740290309797,-2.228785446308523,238,Testing set,S-type zircon,18OHZ18-06,pera-aluminous S-type granite,2490.0,1.0,21.5445703379454,1.0
71,0.12435755484879395,-0.4751495586632569,0.9443378099528339,1.096399591511386,-0.2222787989978496,-0.07484255542118172,-1.443752208146357,0.8539979513244496,0.03730123014248521,-1.9215542548673197,239,Testing set,S-type zircon,18OHZ18-10,pera-aluminous S-type granite,2490.0,1.0,18.3961277347109,1.0
72,-0.06383728268928572,-0.2802080692224054,0.8282600922825746,1.588981634272111,0.22038215380350681,0.1435551530118565,-1.4071086960055705,0.1615835988563554,0.06938508920296584,-2.4446817618489005,240,Testing set,S-type zircon,18OHZ18-07,pera-aluminous S-type granite,2490.0,1.0,19.5762080822577,1.0
73,0.15381767787360867,-0.3059912704447493,0.7928712837380596,0.8102393865730246,0.33676656268866867,0.03225536116404281,-1.2335871887448333,0.8089742843674386,-0.10266481500393486,-2.521523123634757,241,Testing set,S-type zircon,18OHZ18-11,pera-aluminous S-type granite,2490.0,1.0,18.5304041246204,1.0
74,-0.4012772923667477,-0.9494393377815106,-0.040179412260265175,0.9411413142111846,-0.8428314331819855,-0.7441159891860607,-1.4529069342050933,2.367439001652046,0.8670194803013009,1.824348071725422,242,Testing set,S-type zircon,18OHZ18-04,pera-aluminous S-type granite,2490.0,1.0,6.75986465162432,1.0
75,0.1593429576187581,0.39921374570961166,0.39033854888799796,0.572677244170796,0.21830031618944726,0.36440176898113363,0.26945299245028925,0.20706755735465315,-1.2845173405928285,-1.6519101893183619,243,Testing set,I-type zircon,SA56-2,Stentor pluton （TTG),3258.0,0.0,12.14,0.0
76,0.05323938640464971,0.749424740013436,0.1521284990805891,1.2807331511970186,0.6562572108069109,0.7112734789922149,0.6953085999879264,0.03345805442103443,-1.9275540338769994,-2.3092995574463084,244,Testing set,I-type zircon,SA56-3,Stentor pluton （TTG),3258.0,0.0,12.0403225806452,0.0
77,-0.14947884663547015,0.7746720777016148,-0.024610379542443155,1.3858093268524745,1.2868472007243181,0.7372653392849785,0.8298466229695926,0.024150324222695956,-2.1271541507878298,-2.4740717141730837,245,Testing set,I-type zircon,SA56-4,Stentor pluton （TTG),3258.0,0.0,9.77483870967742,0.0
78,-0.20004374358827925,0.8494915418374945,0.09829661522343357,1.9155356726419126,0.6576409307886346,0.8763423549339092,0.5812017118097004,-1.1049248051561587,-1.5907230752809542,-2.0875765008593414,246,Testing set,I-type zircon,SA56-5,Stentor pluton （TTG),3258.0,0.0,14.2603225806452,0.0
79,-0.21003157400947128,0.6514574144623801,0.2937343889490614,0.851709529180961,0.744268690103997,0.6047436394819887,0.645521229233227,0.03342288128454246,-1.7247569919043044,-1.9963218999707142,247,Testing set,I-type zircon,SA56-6,Stentor pluton （TTG),3258.0,0.0,10.5083870967742,0.0
80,-0.3159008652506503,0.7371465164582586,0.142985856087889,1.7108440182368663,0.9253773062869245,0.7757515107621902,0.6772546756229441,-0.22897248670949696,-1.8606467350606417,-2.346298168099433,248,Testing set,I-type zircon,SA56-7,Stentor pluton （TTG),3258.0,0.0,10.9264516129032,0.0
81,-0.10448694838780495,0.523138198119136,0.37513056933899436,0.5648369349717564,0.5176687811231271,0.45554410289203834,0.4730073607878725,-0.1592911671483848,-1.3420374614431219,-1.7054283096100638,249,Testing set,I-type zircon,SA56-8,Stentor pluton （TTG),3258.0,0.0,11.728064516129,0.0
82,-0.23330441641438868,0.7462822768661777,0.19774693087589704,1.506389378811125,1.1004537707707756,0.722450655899716,0.7557351799204006,-0.5597497869742655,-1.8701894958870346,-2.5140507008737862,250,Testing set,I-type zircon,SA56-9,Stentor pluton （TTG),3258.0,0.0,11.8348387096774,0.0
83,-0.498990180108499,0.7793467398958629,0.3908618949211618,1.447928355138765,0.4929422618988047,0.9318412941361423,0.48665270261247695,-0.52628539542251,-1.4688595077368058,-2.162827832407187,251,Testing set,I-type zircon,SA56-11,Stentor pluton （TTG),3258.0,0.0,10.3548387096774,0.0
84,-0.47344652225627326,0.7591251971470645,0.017866865866390854,2.3267104086897006,0.9984090694394456,1.0055261466047931,0.57672258572621,-1.5626318980994585,-1.4377508885088788,-2.1860305830503077,252,Testing set,I-type zircon,SA56-15,Stentor pluton （TTG),3258.0,0.0,14.0254838709677,0.0
85,-0.04304392422549748,0.37054895368949564,0.3300193776039493,0.860034384186019,1.165218532898268,0.44181438973541554,0.24542760946359102,-0.32941227857640926,-1.460682851286254,-2.2794733775953095,253,Testing set,I-type zircon,SA56-16,Stentor pluton （TTG),3258.0,0.0,11.5729032258065,0.0
